study_id,entry_id,study_authors,study_title,study_year,metric,estimate,sample_size,variance_estimate,range_max,variance_type,statistical_distribution,age_reported,sex,year,time-period_studied,sampling_dates,sampling_season,rainfall_annual_sum[mm],Latitude,Longitude,sitename,stratum,site_size[km^2],geographic_ID,sampling_coverage,sampling_coverage_unit,countryname_iso3166,country_iso3166-1_alpha-3,species,surveyer,survey_type,survey_method,combined_strip_width[m],fenced[fully/partly/no],poaching_indication,natural_mortality_indication,management_indication,study_focus,AED_incl,contains_map,remarks,
382,7,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,2281.0000,,,,,,,,1968,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,8,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,2463.0000,,,,,,,,1970,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,9,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,2057.0000,,,,,,,,1972,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,10,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1850.0000,,,,,,,,1973,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,11,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,3152.0000,,,,,,,,1974,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,12,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,2024.0000,,,,,,,,1975,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,13,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,2555.0000,,,,,,,,1977,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,14,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1468.0000,,,,,,,,1984,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,15,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,464.0000,,,,,,,,1986,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,16,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,498.0000,,,,,,,,1989,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,17,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,979.0000,,,,,,,,1992,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,18,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1360.0000,,,,,,,,1994,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,19,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,2015.0000,,,,,,,,1998,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,20,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1634.0000,,,,,,,,2000,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,21,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,2355.0000,,,,,,,,2003,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Serengeti woodlands,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,22,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,456.0000,,,,,,,,1961,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,23,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,456.0000,,,,,,,,1967,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,,
382,24,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,730.0000,,,,,,,,1970,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,25,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,713.0000,,,,,,,,1977,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,26,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,854.0000,,,,,,,,1984,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,27,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,813.0000,,,,,,,,1985,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,28,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1136.0000,,,,,,,,1986,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,29,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1095.0000,,,,,,,,1987,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,30,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,987.0000,,,,,,,,1988,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,31,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,896.0000,,,,,,,,1989,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,32,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,680.0000,,,,,,,,1990,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,33,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1045.0000,,,,,,,,1991,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,34,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1120.0000,,,,,,,,1992,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
382,35,"Sinclair, A. R. E.; Mduma, Simon A. R.; Hopcraft, J. Grant C.; Fryxell, John M.; Hilborn, Ray; Thirgood, Simon",Long-term ecosystem dynamics in the Serengeti: Lessons for conservation,2007,population size,1203.0000,,,,,,,,1993,1950-1993,,dry+wet,,,,Serengeti-Mara ecosystem,Mara Reserve,25000,,,,"Tanzania, the United Republic of/Kenya",TZA/KEN,L. africana,,,,,,,,,ecosystem dynamics,no,no,potentially redundant data,
475,1,"Mwambola, Simon; Ijumba, Jasper; Kibasa, Wickson; Masenga, Emmanuel; Eblate, Ernest; Munishi, Linus","Population size estimates and distribution of the African elephant using the dung surveys method in Rubondo Island National Park, Tanzania.",2016,population size,102.0000,,72.0000,144.0000,,,,,2014,2014,March-July,wet,,,,Rubondo Island National Park,,238.8,,58.00,km,"Tanzania, the United Republic of",TZA,L. africana,,ground survey,"dung count, systematic transects",,,,,,status report,yes,yes,AED: Area: 210 km^2,
1270,1,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.7221,,,1.0503,CI95,,,,1979,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,2,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,1.1160,,,2.3523,CI95,,,,1980,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,3,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.7002,,,1.3676,CI95,,,,1982,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,4,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.7877,,,1.2801,CI95,,,,1983,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,5,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.0985,,,0.3063,CI95,,,,1984,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,6,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.0000,,,,,1.192560175,,,1986,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,7,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.6455,,,1.1926,CI95,,,,1990,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,8,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.1751,,,0.3501,CI95,,,,1991,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,9,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.2845,,,0.6018,CI95,,,,1992,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
1270,10,"Bhola, Nina; Ogutu, Joseph O.; Piepho, Hans-Peter; Said, Mohamed Y.; Reid, Robin S.; Hobbs, N. Thompson; Olff, Han",Comparative changes in density and demography of large herbivores in the Masai Mara Reserve and its surrounding human-dominated pastoral ranches in Kenya,2012,population density,0.4158,,,0.8534,CI95,,,,1996,1977-2010,,dry,,,,Masai Mara National Reserve,,1525,,4.80,percent,Kenya,KEN,L. africana,,aerial survey,"sample count, systematic transects, grid cells",263,,,,,comparing densities,no,yes,,
